bike_id,lat,lon,is_reserved,is_disabled,vehicle_type_id,current_range_meters,pricing_plan_id,last_updated,extract_time
b3d4eb72-a513-46e0-8be8-0273c676562a,47.393562,8.473452,False,False,voi_scooter,22500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
3525f2aa-509e-43d6-ba7e-90748045b214,47.366676,8.53457,False,False,voi_scooter,23000,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
7fdfacab-c1f6-4a6c-886b-569f9e8bf4d1,47.393066,8.550914,False,False,voi_scooter,17750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
320074a1-455f-4b28-bad8-0e5d11e1934d,47.374176,8.524289,False,False,voi_scooter,23250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
342c802c-5023-467d-ae8c-1f4e3d625d58,47.38464,8.529411,False,False,voi_scooter,14750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
81035792-5cef-4fa0-80aa-8af1f6dba426,47.363106,8.522117,False,False,voi_scooter,16500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
f54db719-662d-4f92-8e36-9984cf949d84,47.353413,8.511426,False,False,voi_scooter,22500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
50c38c1c-b1fe-4e28-b5cb-073c53e9f20d,47.360462,8.522749,False,False,voi_scooter,18250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
a25b6032-0c0c-4a6a-987e-faa9dec72657,47.378773,8.518211,False,False,voi_scooter,19250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
5cdd17af-791b-4600-b333-bed0bfcdc336,47.412247,8.529918,False,False,voi_scooter,11250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
ccf17aa8-97e9-4664-b2b0-752ef46fc01a,47.363396,8.524416,False,False,voi_scooter,22750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
1de75d1f-205f-4aea-a8a8-1050cf23721c,47.387398,8.493272,False,False,voi_scooter,21750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
0ae42be9-f802-49f8-877f-97c06b9f2583,47.362537,8.496523,False,False,voi_scooter,13250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
eb041f48-d01c-4fef-a876-56cf05b6cb59,47.546062,7.591016,False,False,voi_scooter,9750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
f2085f40-dd69-4582-927b-bbb801a1e321,47.38079,8.484073,False,False,voi_scooter,10750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
cd9fc3e6-b1e2-4017-a5b3-e91b4c812bf0,47.39137,8.533724,False,False,voi_scooter,8000,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
15d9449a-7ecc-493d-aae9-5c3cab529bbf,47.40447,8.557141,False,False,voi_scooter,18750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
168ccec2-b56a-4e8b-a369-4b35ac1f9c00,47.439713,8.572107,False,False,voi_scooter,21250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
a31d1355-8ab4-4867-9378-1dab89e6e504,47.368805,8.539723,False,False,voi_scooter,21750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
1bf16220-bfa7-4caf-8d46-1e473d44e78f,47.381477,8.518192,False,False,voi_scooter,8750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
f1bbecd0-28fb-4456-b66e-a6b9553bbfeb,47.39589,8.519131,False,False,voi_scooter,23000,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
3dc6ca11-15b5-41e9-8ff1-2f1369050dbc,47.378372,8.556467,False,False,voi_scooter,23750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
8ffcf6fc-8146-419a-b994-840b55859625,47.414333,8.547284,False,False,voi_scooter,15250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
31c8d3f2-1bfb-4cae-8b45-7a551a005df5,47.436043,8.568351,False,False,voi_scooter,24000,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
08ece4e7-312e-4b1a-88a5-a2b9b3d5e52c,47.365593,8.505699,False,False,voi_scooter,13250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
42f02cd0-f821-4ec0-802b-84a4fc761dbd,47.37793,8.548951,False,False,voi_scooter,10750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
e5da6239-14ed-4231-b418-88326d214bdb,47.366978,8.546062,False,False,voi_scooter,15500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
ace9564f-d71e-4ab5-89d5-ac12d6ad4959,47.42115,8.508343,False,False,voi_scooter,12750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
b30a8ece-2279-44f0-84e4-a51a52870566,47.356804,8.524168,False,False,voi_scooter,17500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
6c3f7401-8d82-4502-9775-eb5b231559c8,47.389427,8.469435,False,False,voi_scooter,12750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
eda031f4-517b-4fd1-834b-6f11bb5875f4,47.391315,8.5129,False,False,voi_scooter,14750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
58a1e199-01a4-4729-a5fc-1c3f89f82d27,47.432545,8.566812,False,False,voi_scooter,17250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
a6a212c6-4fe3-41d6-bf19-61630e7d5111,47.40317,8.558357,False,False,voi_scooter,13500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
dc29bc70-b20c-4ceb-8b99-ff4f530f776b,47.404724,8.498954,False,False,voi_scooter,22250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
73081b50-60e6-45b1-bb07-00f81929adaf,47.377083,8.532661,False,False,voi_scooter,22000,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
0ca07bcb-e898-4578-bcb1-0fcd05085897,47.359745,8.523854,False,False,voi_scooter,12250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
9011b35e-78cb-48cf-b80a-1e5f40c8e831,47.399647,8.539981,False,False,voi_scooter,11250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
7b6ae901-5942-460b-a17c-718c04685dd3,47.389603,8.48721,False,False,voi_scooter,23250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
f2a5dc2a-ecf3-44f9-b5a7-2b993ce4508c,47.40844,8.542407,False,False,voi_scooter,21500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
0f391266-2c23-4b44-be76-aae0a65079b4,47.373676,8.489893,False,False,voi_scooter,21750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
443d4f3c-a510-483b-900a-037e578f05c4,47.372936,8.546796,False,False,voi_scooter,21500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
9fe4442f-b47c-45f1-8e3b-fc87626f092e,47.376667,8.491166,False,False,voi_scooter,20750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
4796ad72-2a80-4602-8fae-c4d53fa903c2,47.35035,8.529387,False,False,voi_scooter,20000,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
4f582981-9047-45eb-85a4-dd5c7239d317,47.422394,8.558584,False,False,voi_scooter,14250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
1c851b28-309b-4280-bdf3-10d035f2e554,47.42091,8.512288,False,False,voi_scooter,20750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
15d3d962-a7de-4837-9419-784ce8fac87d,47.38182,8.492084,False,False,voi_scooter,22500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
7a0d175f-c08e-40f7-9a55-cf7cdee44ed8,47.406994,8.585338,False,False,voi_scooter,23250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
4ba0b5a0-7b65-450c-90a2-f41c2623f91f,47.41665,8.553036,False,False,voi_scooter,24250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
fafd33c8-19e9-47b0-868e-eb327b5064f9,47.374165,8.550003,False,False,voi_scooter,17750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
fbd2f51d-e902-4a85-88a3-50020e18ae1c,47.39358,8.519748,False,False,voi_scooter,19500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
85a7058d-3ea5-4ae1-ae3d-79ecefc91f52,47.392414,8.476728,False,False,voi_scooter,23750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
5a229ef9-4c9c-41c6-9052-ad1bc1f70579,47.382614,8.515941,False,False,voi_scooter,16500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
27de0c20-9b27-4f69-b8f2-322a4b280d87,47.369576,8.53642,False,False,voi_scooter,20750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
8e4a11fd-de44-482d-ab8e-a8da05afe8e9,47.381393,8.53751,False,False,voi_scooter,23750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
8ebb9875-2af2-4804-8be9-1bd7eac772b2,47.37656,8.499715,False,False,voi_scooter,23000,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
3a6414e2-299f-4a14-82ca-cea80abaf8dc,47.387894,8.484853,False,False,voi_scooter,22250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
18d9b617-ae79-429e-a8be-ab44b1521250,47.411407,8.527478,False,False,voi_scooter,20500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
d15a9181-76d8-401c-861a-e1752e20a091,47.41412,8.530475,False,False,voi_scooter,10500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
b91476f2-cbe1-4b27-9ecf-5cbd9d32ff06,47.37653,8.528037,False,False,voi_scooter,12750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
5a45d2c5-23c3-42a4-b9e8-67016d793e1c,47.36037,8.507023,False,False,voi_scooter,14250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
2e91ebcd-5837-4323-9642-3056540c250c,47.359566,8.567587,False,False,voi_scooter,21250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
531a5f40-8049-4421-87a2-e2325504049c,47.367996,8.536131,False,False,voi_scooter,7000,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
ba8025c4-b507-4ddb-acd6-0a0e346ecdb2,47.371487,8.536151,False,False,voi_scooter,20500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
bdeb9ba5-b137-4960-a486-c5ed99b9b6eb,47.379593,8.497625,False,False,voi_scooter,10750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
3fcbdec8-f037-4cc3-811a-548468babab7,47.375286,8.545536,False,False,voi_scooter,11750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
36e63159-2756-48ea-a147-dc18e69deeeb,47.39362,8.522086,False,False,voi_scooter,19500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
e638d100-d799-4c7e-a3a6-edfe529a5437,47.37185,8.542993,False,False,voi_scooter,15500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
9724aaae-a806-4352-bc60-ada495476a3c,47.399117,8.517118,False,False,voi_scooter,14750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
5c9609ad-6886-4f4a-b185-9c86340db222,47.40842,8.49019,False,False,voi_scooter,12250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
61bcd612-6d89-4a6e-9905-41a6e3777fd3,47.381634,8.482776,False,False,voi_scooter,23000,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
4766615f-8115-4a48-b071-fcf4248edd81,47.379562,8.531271,False,False,voi_scooter,21000,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
f358f474-1631-4398-a552-29623703dbb0,47.372593,8.557713,False,False,voi_scooter,15750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
4dd472e2-a6b6-4c5e-ab30-69f91c5eb32b,47.353596,8.576541,False,False,voi_scooter,12750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
12399f64-17da-498b-a8cb-18fc9b4f6179,47.365486,8.521854,False,False,voi_scooter,21000,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
c77afdd1-1c89-4ef5-aeec-9d56b786363a,47.394817,8.537929,False,False,voi_scooter,11500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
b4b6eeb2-9070-4ee7-bda1-133e067c6332,47.410736,8.550688,False,False,voi_scooter,18500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
8aa405c0-0d8e-44ef-95b2-e00f059e7607,47.37921,8.552387,False,False,voi_scooter,15750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
daeec273-8eb1-46df-b3f3-afb07d5235d9,47.404907,8.558465,False,False,voi_scooter,16750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
7cd67dba-68df-4658-9c87-e2b176076df2,47.385708,8.482946,False,False,voi_scooter,15500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
a229fb35-7a5c-4152-909f-efc77d71d2dd,47.39378,8.482615,False,False,voi_scooter,20750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
481cea54-78d2-4d0c-8ff4-ed99a50fa993,47.395992,8.479473,False,False,voi_scooter,22250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
1afedc85-87d4-46e1-a81a-05f8696c78dd,47.360535,8.549644,False,False,voi_scooter,16250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
51baa730-255e-4a24-a491-a2e43a22be21,47.363514,8.562497,False,False,voi_scooter,23750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
d84a87e3-30fd-432e-964e-c1d4f5178cc6,47.39738,8.517144,False,False,voi_scooter,22250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
15b57e11-484a-4ecd-9ca0-9870a10e1aa5,47.379253,8.533501,False,False,voi_scooter,23000,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
90f78df5-d4d5-4954-82a4-fadb2562dbc6,47.38342,8.506361,False,False,voi_scooter,24250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
ce84c58c-ecfe-40a9-8c63-b42df5646da3,47.362522,8.56812,False,False,voi_scooter,20500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
26b59ca8-08a1-4505-9725-3198a339ccc1,47.38208,8.500735,False,False,voi_scooter,11500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
9a3089ae-cc32-4c88-a23f-5e47f6aa5801,47.36683,8.549716,False,False,voi_scooter,8500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
f459142d-05b9-471c-9a2a-89908ac96199,47.363243,8.501698,False,False,voi_scooter,17750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
7340f1b4-32c1-4e47-a270-059574167298,47.408916,8.482838,False,False,voi_scooter,23750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
0de42cd6-b708-45d4-b715-9f6e417a47a6,47.35309,8.558761,False,False,voi_scooter,12500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
58132341-f190-4229-9172-9d20e8370282,47.3661,8.53093,False,False,voi_scooter,22000,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
75c68a76-9e1f-4b43-aa2f-f2b5c5cfa984,47.419056,8.564914,False,False,voi_scooter,18750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
a36624fc-3323-49c7-9deb-6563072da88e,47.415127,8.530027,False,False,voi_scooter,23500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
1a4f9f8b-7897-4ced-9b59-114bf89fa32f,47.413204,8.53628,False,False,voi_scooter,22500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
e07c3fac-fdfe-4cfc-a03e-29ce1b6b5da5,47.377502,8.533586,False,False,voi_scooter,23000,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
57ed4f15-2f8e-45dc-9774-0b1c41013a04,47.377544,8.496716,False,False,voi_scooter,23250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
34e5f63b-11ff-485a-b7d0-17efc43410b6,47.430206,8.568624,False,False,voi_scooter,16500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
fae85cab-e804-418b-8392-186802acb80e,47.38677,8.533434,False,False,voi_scooter,9750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
3543ebf6-b45c-4f6e-a8ba-24a91697ef84,47.434532,8.567044,False,False,voi_scooter,23500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
b2c3b796-0b91-4c31-882f-aef1143e91c7,47.38053,8.543521,False,False,voi_scooter,8750,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
75243144-e37c-4249-925f-cb56c9324fe9,47.3939,8.512272,False,False,voi_scooter,18500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
82da7661-9c90-4872-9ab5-491a75f4e971,47.405174,8.481154,False,False,voi_scooter,15500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
1427f055-39c1-4e53-ba16-873b51fca669,47.36009,8.555708,False,False,voi_scooter,11500,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
827c838a-9ab5-49ec-bf98-83dbf6a14e43,47.405605,8.486295,False,False,voi_scooter,18250,plan-scooter-194,2024-03-07T16:04,2024-03-07T16:08
